기준일자,승차_호선,승차_역,하차_호선,하차_역,일반_승객수,승차 가능,하차 가능,기동카 사용 가능,환승 여부
20230331,8호선,송파,2호선,문래,4,O,O,O,O
20230331,경의중앙선,회기,5호선,송정,4,O,O,O,O
20230331,1호선,탕정,3호선,압구정,4,X,O,X,O
20230331,1호선,신이문,6호선,합정,4,O,O,O,O
20230331,1호선,신이문,4호선,한성대입구,4,O,O,O,O
20230331,3호선,금호,7호선,수락산,4,O,O,O,O
20230331,7호선,도봉산,신분당선,동천,4,O,X,X,O
20230331,1호선,신이문,3호선,옥수,4,O,O,O,O
20230331,1호선,천안,2호선,봉천,4,X,O,X,O
20230331,경의중앙선,백마,경의중앙선,능곡,4,O,O,O,X
20230331,경의중앙선,백마,1호선,노량진,4,O,O,O,O
20230331,1호선,신이문,7호선,총신대입구(이수),4,O,O,O,O
20230331,1호선,신이문,4호선,이촌,4,O,O,O,O
20230331,인천지하철 1호선,작전,1호선,청량리,4,X,O,X,O
20230331,인천지하철 1호선,작전,4호선,총신대입구(총신대입구(이수)),4,X,,X,O
20230331,1호선,신이문,9호선,증미,4,O,O,O,O
20230331,인천지하철 1호선,부평구청,1호선,개봉,4,X,O,X,O
20230331,9호선,둔촌오륜,4호선,인덕원,4,O,X,X,O
20230331,인천지하철 1호선,부평구청,9호선,개화,4,X,O,X,O
20230331,3호선,금호,수인분당선,수내,4,O,X,X,O
20230331,9호선,둔촌오륜,8호선,잠실,4,O,O,O,O
20230331,1호선,천안,1호선,독산,4,X,O,X,X
20230331,2호선,을지로4가,9호선,김포공항,4,O,O,O,O
20230331,5호선,신정,6호선,새절,4,O,O,O,O
20230331,7호선,태릉입구,2호선,구로디지털단지,4,O,O,O,O
20230331,7호선,부평구청,5호선,천호,4,X,O,X,O
20230331,2호선,신정네거리,5호선,거여,4,O,O,O,O
20230331,6호선,창신,4호선,창동,4,O,O,O,O
20230331,6호선,창신,6호선,증산,4,O,O,O,X
20230331,6호선,창신,7호선,중화,4,O,O,O,O
20230331,2호선,신정네거리,5호선,강동,4,O,O,O,O
20230331,수인분당선,기흥,2호선,강남,4,X,O,X,O
20230331,6호선,창신,3호선,종로3가,4,O,O,O,O
20230331,경의중앙선,회기,5호선,마장,4,O,O,O,O
20230331,5호선,송정,8호선,천호,4,O,O,O,O
20230331,2호선,신정네거리,7호선,건대입구,4,O,O,O,O
20230331,수인분당선,기흥,5호선,거여,4,X,O,X,O
20230331,1호선,도봉,8호선,문정,4,O,O,O,O
20230331,수인분당선,기흥,2호선,강변,4,X,O,X,O
20230331,1호선,도봉,5호선,목동,4,O,O,O,O
20230331,7호선,가산디지털단지,에버라인,어정,4,O,X,X,O
20230331,7호선,부평구청,1호선,온수,4,X,O,X,O
20230331,9호선,등촌,5호선,김포공항,4,O,O,O,O
20230331,9호선,등촌,5호선,까치산,4,O,O,O,O
20230331,2호선,을지로3가,에버라인,전대.에버랜드,4,O,,,O
20230331,수인분당선,기흥,3호선,가락시장,4,X,O,X,O
20230331,5호선,신정,경의중앙선,한국항공대,4,O,O,O,O
20230331,1호선,도봉,4호선,사당,4,O,O,O,O
20230331,1호선,도봉,4호선,삼각지,4,O,O,O,O
20230331,6호선,태릉입구,1호선,독산,4,O,O,O,O
20230331,1호선,가산디지털단지,1호선,신이문,4,O,O,O,X
20230331,6호선,창신,경춘선,평내호평,4,O,X,X,O
20230331,2호선,을지로3가,경춘선,천마산,4,O,X,X,O
20230331,1호선,도봉,9호선,선유도,4,O,O,O,O
20230331,6호선,창신,수인분당선,태평,4,O,X,X,O
20230331,경의중앙선,회기,신분당선,미금,4,O,X,X,O
20230331,7호선,부평구청,2호선,아현,4,X,O,X,O
20230331,1호선,도봉,2호선,서울대입구,4,O,O,O,O
20230331,5호선,신정,5호선,하남검단산,4,O,O,O,X
20230331,2호선,을지로3가,9호선,중앙보훈병원,4,O,O,O,O
20230331,5호선,신정,1호선,한남,4,O,,,O
20230331,9호선,등촌,5호선,굽은다리,4,O,O,O,O
20230331,3호선,을지로3가,4호선,중앙,4,O,X,X,O
20230331,5호선,송정,5호선,행당,4,O,O,O,X
20230331,5호선,신정,9호선,한성백제,4,O,O,O,O
20230331,3호선,금호,5호선,화곡,4,O,O,O,O
20230331,7호선,가산디지털단지,경강선,여주,4,O,X,X,O
20230331,수인분당선,기흥,2호선,건대입구,4,X,O,X,O
20230331,2호선,구의,1호선,금천구청,4,O,O,O,O
20230331,9호선,등촌,8호선,단대오거리,4,O,O,O,O
20230331,1호선,도봉,1호선,동두천,4,O,X,X,X
20230331,1호선,도봉,1호선,도봉산,4,O,O,O,X
20230331,5호선,송정,1호선,왕십리,4,O,,,O
20230331,8호선,잠실,공항철도,김포공항,4,O,O,O,O
20230331,6호선,창신,1호선,왕십리,4,O,,,O
20230331,2호선,을지로3가,수인분당선,이매,4,O,X,X,O
20230331,2호선,신정네거리,1호선,도봉,4,O,O,O,O
20230331,7호선,고속터미널,수인분당선,보정,4,O,X,X,O
20230331,경의중앙선,회기,2호선,도림천,4,O,O,O,O
20230331,7호선,가산디지털단지,수인분당선,연수,4,O,X,X,O
20230331,7호선,건대입구,인천지하철 1호선,인천대입구,4,O,X,X,O
20230331,1호선,도봉,7호선,논현,4,O,O,O,O
20230331,1호선,도봉,1호선,노량진,4,O,O,O,X
20230331,수인분당선,기흥,수인분당선,구성,4,X,X,X,X
20230331,1호선,도봉,7호선,내방,4,O,O,O,O
20230331,수인분당선,기흥,7호선,군자,4,X,O,X,O
20230331,9호선,등촌,6호선,대흥,4,O,O,O,O
20230331,6호선,창신,5호선,영등포시장,4,O,O,O,O
20230331,2호선,신정네거리,7호선,남구로,4,O,O,O,O
20230331,7호선,부평구청,2호선,잠실새내,4,X,O,X,O
20230331,6호선,태릉입구,3호선,매봉,4,O,O,O,O
20230331,7호선,부평구청,3호선,일원,4,X,O,X,O
20230331,3호선,을지로3가,8호선,장지,4,O,O,O,O
20230331,2호선,을지로3가,7호선,장승배기,4,O,O,O,O
20230331,9호선,등촌,7호선,남성,4,O,O,O,O
20230331,수인분당선,기흥,3호선,경복궁,4,X,O,X,O
20230331,경의중앙선,회기,1호선,동두천중앙,4,O,X,X,O
20230331,인천지하철 1호선,부평구청,6호선,응암,4,X,O,X,O
20230331,1호선,도봉,7호선,자양,4,O,O,O,O
20230331,7호선,부평구청,2호선,이대,4,X,O,X,O
20230331,7호선,태릉입구,경의중앙선,망우,4,O,O,O,O
20230331,5호선,송정,인천지하철 1호선,인천대입구,4,O,X,X,O
20230331,2호선,건대입구,인천지하철 1호선,임학,4,O,X,X,O
20230331,9호선,등촌,4호선,남태령,4,O,O,O,O
20230331,6호선,창신,4호선,이촌,4,O,O,O,O
20230331,9호선,고속터미널,신림선,보라매병원,4,O,O,O,O
20230331,수인분당선,기흥,7호선,고속터미널,4,X,O,X,O
20230331,2호선,을지로3가,3호선,일원,4,O,O,O,O
20230331,경의중앙선,회기,5호선,동대문역사문화공원,4,O,O,O,O
20230331,2호선,을지로3가,신분당선,청계산입구,4,O,X,X,O
20230331,2호선,을지로3가,6호선,청구,4,O,O,O,O
20230331,인천지하철 1호선,부평구청,2호선,문래,4,X,O,X,O
20230331,2호선,을지로3가,우이신설선,화계,4,O,O,O,O
20230331,경춘선,천마산,5호선,마장,4,X,O,X,O
20230331,1호선,송탄,1호선,영등포,4,X,O,X,X
20230331,1호선,송탄,2호선,역삼,4,X,O,X,O
20230331,8호선,잠실,7호선,고속터미널,4,O,O,O,O
20230331,경의중앙선,회기,우이신설선,삼양사거리,4,O,O,O,O
20230331,1호선,송탄,7호선,신풍,4,X,O,X,O
20230331,인천지하철 1호선,부평구청,6호선,불광,4,X,O,X,O
20230331,5호선,신정,7호선,신풍,4,O,O,O,O
20230331,7호선,부평구청,9호선,삼성중앙,4,X,O,X,O
20230331,6호선,태릉입구,9호선,노량진,4,O,O,O,O
20230331,1호선,도봉,2호선,을지로입구,4,O,O,O,O
20230331,경의중앙선,회기,4호선,산본,4,O,X,X,O
20230331,1호선,송탄,4호선,수유,4,X,O,X,O
20230331,3호선,을지로3가,수인분당선,한티,4,O,O,O,O
20230331,2호선,건대입구,4호선,초지,4,O,X,X,O
20230331,인천지하철 1호선,부평구청,6호선,새절,4,X,O,X,O
20230331,1호선,도봉,1호선,용산,4,O,O,O,X
20230331,5호선,신정,1호선,역곡,4,O,X,X,O
20230331,1호선,송탄,5호선,오목교,4,X,O,X,O
20230331,2호선,잠실,수인분당선,고색,4,O,X,X,O
20230331,8호선,잠실,인천지하철 1호선,계양,4,O,X,X,O
20230331,5호선,신정,신분당선,수지구청,4,O,X,X,O
20230331,7호선,태릉입구,수인분당선,구룡,4,O,O,O,O
20230331,5호선,신정,1호선,서울,4,O,O,O,O
20230331,7호선,부평구청,4호선,미아,4,X,O,X,O
20230331,5호선,신정,6호선,석계,4,O,O,O,O
20230331,3호선,금호,1호선,왕십리,4,O,,,O
20230331,3호선,금호,2호선,왕십리,4,O,O,O,O
20230331,2호선,건대입구,경의중앙선,팔당,4,O,X,X,O
20230331,3호선,금호,1호선,외대앞,4,O,O,O,O
20230331,5호선,을지로4가,1호선,가산디지털단지,4,O,O,O,O
20230331,2호선,을지로4가,3호선,가락시장,4,O,O,O,O
20230331,6호선,태릉입구,3호선,구파발,4,O,O,O,O
20230331,2호선,을지로4가,우이신설선,4.19민주묘지,4,O,O,O,O
20230331,5호선,신정,8호선,송파,4,O,O,O,O
20230331,5호선,신정,9호선,송파나루,4,O,O,O,O
20230331,7호선,태릉입구,7호선,굴포천,4,O,O,O,X
20230331,1호선,도봉,4호선,총신대입구(총신대입구(이수)),4,O,,,O
20230331,1호선,도봉,1호선,청량리,4,O,O,O,X
20230331,2호선,을지로3가,4호선,한대앞,4,O,X,X,O
20230331,2호선,을지로3가,1호선,한남,4,O,,,O
20230331,7호선,태릉입구,경의중앙선,도심,4,O,X,X,O
20230331,경의중앙선,회기,신림선,보라매,4,O,O,O,O
20230331,1호선,송탄,1호선,독산,4,X,O,X,X
20230331,1호선,도봉,2호선,아현,4,O,O,O,O
20230331,인천지하철 1호선,부평구청,7호선,숭실대입구,4,X,O,X,O
20230331,3호선,고속터미널,인천지하철 1호선,박촌,4,O,X,X,O
20230331,7호선,건대입구,9호선,증미,4,O,O,O,O
20230331,3호선,금호,7호선,청담,4,O,O,O,O
20230331,3호선,고속터미널,4호선,반월,4,O,X,X,O
20230331,6호선,창신,공항철도,홍대입구,4,O,O,O,O
20230331,경의중앙선,회기,1호선,병점,4,O,X,X,O
20230331,1호선,송탄,2호선,서초,4,X,O,X,O
20230331,1호선,송탄,7호선,남구로,4,X,O,X,O
20230331,2호선,구의,3호선,금호,4,O,O,O,O
20230331,1호선,가산디지털단지,3호선,신사,4,O,O,O,O
20230331,1호선,송탄,5호선,김포공항,4,X,O,X,O
20230331,3호선,금호,1호선,청량리,4,O,O,O,O
20230331,3호선,금호,7호선,춘의,4,O,O,O,O
20230331,1호선,송탄,1호선,금정,4,X,X,X,X
20230331,7호선,태릉입구,1호선,도봉산,4,O,O,O,O
20230331,3호선,금호,7호선,천왕,4,O,O,O,O
20230331,2호선,을지로3가,인천지하철 1호선,캠퍼스타운,4,O,X,X,O
20230331,3호선,금호,4호선,진접,4,O,O,O,O
20230331,경춘선,천마산,7호선,가산디지털단지,4,X,O,X,O
20230331,2호선,구의,경의중앙선,능곡,4,O,O,O,O
20230331,6호선,태릉입구,3호선,녹번,4,O,O,O,O
20230331,경춘선,천마산,3호선,고속터미널,4,X,O,X,O
20230331,3호선,금호,경의중앙선,중랑,4,O,O,O,O
20230331,7호선,건대입구,신분당선,청계산입구,4,O,X,X,O
20230331,5호선,신정,3호선,원흥,4,O,O,O,O
20230331,인천지하철 1호선,부평구청,9호선,선유도,4,X,O,X,O
20230331,3호선,금호,9호선,증미,4,O,O,O,O
20230331,1호선,도봉,의정부선,어룡,4,O,O,O,O
20230331,경춘선,천마산,2호선,건대입구,4,X,O,X,O
20230331,5호선,신정,1호선,의왕,4,O,X,X,O
20230331,7호선,가산디지털단지,경강선,신둔도예촌,4,O,X,X,O
20230331,5호선,신정,4호선,이촌,4,O,O,O,O
20230331,1호선,가산디지털단지,9호선,신목동,4,O,O,O,O
20230331,2호선,구의,7호선,까치울,4,O,O,O,O
20230331,7호선,태릉입구,수인분당선,대모산입구,4,O,O,O,O
20230331,1호선,도봉,5호선,애오개,4,O,O,O,O
20230331,5호선,천호,경의중앙선,금릉,4,O,X,X,O
20230331,1호선,금천구청,1호선,제물포,4,O,X,X,X
20230331,1호선,의정부,수인분당선,한티,4,X,O,X,O
20230331,7호선,철산,경의중앙선,디지털미디어시티,4,O,O,O,O
20230331,수인분당선,수원,8호선,송파,4,X,O,X,O
20230331,9호선,동작,7호선,하계,4,O,O,O,O
20230331,1호선,독산,8호선,강동구청,4,O,O,O,O
20230331,9호선,신반포,4호선,상계,4,O,O,O,O
20230331,3호선,일원,김포골드라인,고촌,4,O,O,O,O
20230331,5호선,충정로,7호선,고속터미널,4,O,O,O,O
20230331,1호선,의왕,9호선,가양,4,X,O,X,O
20230331,3호선,가락시장,4호선,산본,4,O,X,X,O
20230331,경의중앙선,금릉,4호선,미아사거리,4,X,O,X,O
20230331,6호선,고려대,우이신설선,4.19민주묘지,4,O,O,O,O
20230331,경의중앙선,금릉,5호선,발산,4,X,O,X,O
20230331,2호선,충정로,김포골드라인,고촌,4,O,O,O,O
20230331,2호선,충정로,경강선,곤지암,4,O,X,X,O
20230331,7호선,철산,인천지하철 1호선,동수,4,O,X,X,O
20230331,6호선,버티고개,3호선,양재,4,O,O,O,O
20230331,3호선,구파발,공항철도,계양,4,O,X,X,O
20230331,2호선,충정로,6호선,공덕,4,O,O,O,O
20230331,6호선,응암,4호선,한대앞,4,O,X,X,O
20230331,6호선,버티고개,3호선,연신내,4,O,O,O,O
20230331,6호선,봉화산,9호선,염창,4,O,O,O,O
20230331,5호선,고덕,경강선,판교,4,O,X,X,O
20230331,1호선,독산,5호선,개롱,4,O,O,O,O
20230331,1호선,의왕,1호선,군포,4,X,X,X,X
20230331,3호선,일원,공항철도,검암,4,O,X,X,O
20230331,5호선,고덕,7호선,철산,4,O,O,O,O
20230331,1호선,독산,4호선,고잔,4,O,X,X,O
20230331,7호선,철산,경의중앙선,문산,4,O,X,X,O
20230331,9호선,신반포,5호선,방화,4,O,O,O,O
20230331,3호선,일원,경강선,경기광주,4,O,X,X,O
20230331,1호선,독산,3호선,경찰병원,4,O,O,O,O
20230331,9호선,신반포,8호선,복정,4,O,O,O,O
20230331,9호선,신반포,2호선,봉천,4,O,O,O,O
20230331,5호선,충정로,3호선,경찰병원,4,O,O,O,O
20230331,1호선,독산,5호선,거여,4,O,O,O,O
20230331,수인분당선,수원,8호선,수진,4,X,O,X,O
20230331,1호선,의왕,7호선,공릉,4,X,O,X,O
20230331,수인분당선,수원,수인분당선,수원시청,4,X,X,X,X
20230331,6호선,버티고개,2호선,영등포구청,4,O,O,O,O
20230331,1호선,독산,5호선,개화산,4,O,O,O,O
20230331,6호선,독바위,2호선,합정,4,O,O,O,O
20230331,9호선,신반포,3호선,수서,4,O,O,O,O
20230331,7호선,철산,경의중앙선,백마,4,O,O,O,O
20230331,6호선,응암,9호선,중앙보훈병원,4,O,O,O,O
20230331,6호선,독바위,6호선,창신,4,O,O,O,X
20230331,1호선,수원,수인분당선,매탄권선,4,X,X,X,O
20230331,3호선,구파발,수인분당선,개포동,4,O,O,O,O
20230331,3호선,일원,수인분당선,기흥,4,O,X,X,O
20230331,경의중앙선,금릉,2호선,신당,4,X,O,X,O
20230331,5호선,충정로,1호선,구로,4,O,O,O,O
20230331,인천지하철 2호선,검바위,5호선,광화문,4,X,O,X,O
20230331,9호선,신반포,인천지하철 1호선,예술회관,4,O,X,X,O
20230331,4호선,회현,서해선,시흥대야,4,O,X,X,O
20230331,6호선,버티고개,5호선,애오개,4,O,O,O,O
20230331,6호선,봉화산,3호선,주엽,4,O,O,O,O
20230331,9호선,신반포,3호선,옥수,4,O,O,O,O
20230331,신분당선,동천,8호선,강동구청,4,X,O,X,O
20230331,경의중앙선,금릉,5호선,신정,4,X,O,X,O
20230331,9호선,신반포,5호선,우장산,4,O,O,O,O
20230331,신분당선,동천,5호선,거여,4,X,O,X,O
20230331,9호선,신반포,2호선,을지로입구,4,O,O,O,O
20230331,6호선,응암,1호선,제물포,4,O,X,X,O
20230331,6호선,응암,8호선,천호,4,O,O,O,O
20230331,6호선,고려대,5호선,강일,4,O,O,O,O
20230331,9호선,신반포,5호선,양평,4,O,O,O,O
20230331,9호선,신반포,2호선,양천구청,4,O,O,O,O
20230331,수인분당선,수원,9호선,삼성중앙,4,X,O,X,O
20230331,9호선,동작,6호선,합정,4,O,O,O,O
20230331,수인분당선,수원,8호선,산성,4,X,O,X,O
20230331,7호선,철산,1호선,도원,4,O,X,X,O
20230331,5호선,충정로,4호선,과천,4,O,O,O,O
20230331,9호선,신반포,2호선,신당,4,O,O,O,O
20230331,9호선,신반포,1호선,신도림,4,O,O,O,O
20230331,9호선,신반포,신림선,신림,4,O,O,O,O
20230331,8호선,가락시장,수인분당선,상갈,4,O,X,X,O
20230331,4호선,동작,5호선,화곡,4,O,O,O,O
20230331,경의중앙선,금릉,2호선,서울대입구,4,X,O,X,O
20230331,6호선,고려대,경의중앙선,가좌,4,O,O,O,O
20230331,6호선,독바위,4호선,충무로,4,O,O,O,O
20230331,9호선,신반포,4호선,안산,4,O,X,X,O
20230331,6호선,버티고개,5호선,신정,4,O,O,O,O
20230331,1호선,수원,4호선,미아,4,X,O,X,O
20230331,6호선,응암,인천지하철 1호선,테크노파크,4,O,X,X,O
20230331,9호선,신반포,7호선,면목,4,O,O,O,O
20230331,9호선,신반포,6호선,마포구청,4,O,O,O,O
20230331,1호선,수원,6호선,돌곶이,4,X,O,X,O
20230331,5호선,충정로,8호선,가락시장,4,O,O,O,O
20230331,1호선,독산,3호선,독립문,4,O,O,O,O
20230331,4호선,충무로,경의중앙선,효창공원앞,4,O,O,O,O
20230331,7호선,철산,인천지하철 2호선,석바위시장,4,O,X,X,O
20230331,6호선,버티고개,우이신설선,정릉,4,O,O,O,O
20230331,2호선,충정로,우이신설선,4.19민주묘지,4,O,O,O,O
20230331,5호선,고덕,5호선,우장산,4,O,O,O,X
20230331,5호선,고덕,공항철도,운서,4,O,X,X,O
20230331,1호선,수원,7호선,중계,4,X,O,X,O
20230331,4호선,회현,인천지하철 1호선,예술회관,4,O,X,X,O
20230331,3호선,가락시장,6호선,봉화산,4,O,O,O,O
20230331,9호선,동작,1호선,종로5가,4,O,O,O,O
20230331,7호선,철산,1호선,서울,4,O,O,O,O
20230331,3호선,가락시장,8호선,복정,4,O,O,O,O
20230331,5호선,고덕,3호선,원당,4,O,O,O,O
20230331,9호선,신반포,7호선,강남구청,4,O,O,O,O
20230331,9호선,신반포,5호선,강동,4,O,O,O,O
20230331,1호선,의왕,8호선,문정,4,X,O,X,O
20230331,5호선,충정로,인천지하철 2호선,가정,4,O,X,X,O
20230331,1호선,의왕,9호선,봉은사,4,X,O,X,O
20230331,7호선,철산,인천지하철 2호선,석천사거리,4,O,X,X,O
20230331,6호선,봉화산,1호선,석계,4,O,O,O,O
20230331,9호선,신목동,수인분당선,한티,4,O,O,O,O
20230331,4호선,회현,2호선,용두,4,O,O,O,O
20230331,1호선,독산,7호선,마들,4,O,O,O,O
20230331,6호선,봉화산,경의중앙선,상봉,4,O,O,O,O
20230331,1호선,의왕,6호선,새절,4,X,O,X,O
20230331,4호선,충무로,경의중앙선,행신,4,O,O,O,O
20230331,1호선,수원,3호선,학여울,4,X,O,X,O
20230331,9호선,신목동,4호선,창동,4,O,O,O,O
20230331,4호선,동작,4호선,정왕,4,O,X,X,X
20230331,7호선,철산,1호선,세류,4,O,X,X,O
20230331,3호선,구파발,수인분당선,기흥,4,O,X,X,O
20230331,1호선,수원,7호선,하계,4,X,O,X,O
20230331,경의중앙선,일산,6호선,화랑대,4,O,O,O,O
20230331,인천지하철 2호선,검바위,2호선,시청,4,X,O,X,O
20230331,1호선,수원,6호선,태릉입구,4,X,O,X,O
20230331,1호선,수원,5호선,충정로,4,X,O,X,O
20230331,4호선,회현,1호선,오산,4,O,X,X,O
20230331,5호선,고덕,3호선,옥수,4,O,O,O,O
20230331,3호선,일원,1호선,가능,4,O,X,X,O
20230331,1호선,수원,3호선,일원,4,X,O,X,O
20230331,9호선,동작,1호선,청량리,4,O,O,O,O
20230331,인천지하철 2호선,검바위,2호선,문래,4,X,O,X,O
20230331,2호선,충정로,5호선,강일,4,O,O,O,O
20230331,9호선,신반포,수인분당선,대모산입구,4,O,O,O,O
20230331,5호선,고덕,1호선,종로5가,4,O,O,O,O
20230331,9호선,신반포,6호선,대흥,4,O,O,O,O
20230331,5호선,고덕,1호선,주안,4,O,X,X,O
20230331,9호선,신반포,수인분당선,도곡,4,O,O,O,O
20230331,5호선,고덕,수인분당선,죽전,4,O,X,X,O
20230331,1호선,독산,1호선,구일,4,O,O,O,X
20230331,6호선,버티고개,5호선,우장산,4,O,O,O,O
20230331,6호선,봉화산,1호선,수원,4,O,X,X,O
20230331,수인분당선,수원,3호선,압구정,4,X,O,X,O
20230331,1호선,의왕,1호선,남영,4,X,O,X,X
20230331,1호선,의왕,7호선,남성,4,X,O,X,O
20230331,경의중앙선,금릉,9호선,마곡나루,4,X,O,X,O
20230331,9호선,신반포,6호선,디지털미디어시티,4,O,O,O,O
20230331,수인분당선,수원,8호선,신흥,4,X,O,X,O
20230331,9호선,신반포,공항철도,마곡나루,4,O,O,O,O
20230331,9호선,동작,1호선,청량리,4,O,O,O,O
20230331,3호선,가락시장,7호선,부평구청,4,O,O,O,O
20230331,1호선,의왕,9호선,당산,4,X,O,X,O
20230331,7호선,철산,6호선,불광,4,O,O,O,O
20230331,1호선,수원,5호선,영등포시장,4,X,O,X,O
20230331,3호선,가락시장,1호선,부천,4,O,X,X,O
20230331,7호선,철산,경의중앙선,상봉,4,O,O,O,O
20230331,1호선,독산,8호선,단대오거리,4,O,O,O,O
20230331,7호선,철산,9호선,삼전,4,O,O,O,O
20230331,1호선,수원,1호선,용산,4,X,O,X,X
20230331,6호선,봉화산,1호선,신길,4,O,O,O,O
20230331,1호선,의왕,1호선,동대문,4,X,O,X,X
20230331,5호선,충정로,신분당선,강남,4,O,X,X,O
20230331,9호선,신반포,7호선,군자,4,O,O,O,O
20230331,1호선,수원,9호선,올림픽공원,4,X,O,X,O
20230331,9호선,신반포,1호선,금천구청,4,O,O,O,O
20230331,9호선,신반포,3호선,금호,4,O,O,O,O
20230331,3호선,구파발,1호선,구일,4,O,O,O,O
20230331,4호선,회현,의정부선,어룡,4,O,O,O,O
20230331,4호선,동작,9호선,증미,4,O,O,O,O
20230331,경의중앙선,금릉,2호선,동대문역사문화공원,4,X,O,X,O
20230331,9호선,신반포,7호선,남성,4,O,O,O,O
20230331,5호선,충정로,1호선,구일,4,O,O,O,O
20230331,6호선,응암,수인분당선,정자,4,O,X,X,O
20230331,4호선,충무로,1호선,한남,4,O,,,O
20230331,9호선,신방화,5호선,마곡,4,O,O,O,O
20230331,6호선,고려대,1호선,동대문,4,O,O,O,O
20230331,경의중앙선,금릉,6호선,한강진,4,X,O,X,O
20230331,경의중앙선,금릉,4호선,혜화,4,X,O,X,O
20230331,인천지하철 2호선,검단오류,6호선,응암,4,X,O,X,O
20230331,경의중앙선,금릉,경의중앙선,회기,4,X,O,X,X
20230331,8호선,천호,1호선,회룡,4,O,X,X,O
20230331,1호선,부개,2호선,동대문역사문화공원,4,X,O,X,O
20230331,신분당선,동천,2호선,상왕십리,4,X,O,X,O
20230331,경의중앙선,금릉,6호선,효창공원앞,4,X,O,X,O
20230331,6호선,고려대,9호선,마곡나루,4,O,O,O,O
20230331,9호선,신방화,김포골드라인,마산,4,O,O,O,O
20230331,1호선,부개,공항철도,디지털미디어시티,4,X,O,X,O
20230331,6호선,고려대,5호선,둔촌동,4,O,O,O,O
20230331,3호선,일원,공항철도,디지털미디어시티,4,O,O,O,O
20230331,인천지하철 2호선,검단오류,5호선,우장산,4,X,O,X,O
20230331,6호선,독바위,2호선,신대방,4,O,O,O,O
20230331,1호선,금정,3호선,가락시장,4,X,O,X,O
20230331,신분당선,동천,9호선,석촌고분,4,X,O,X,O
20230331,경의중앙선,금릉,7호선,학동,4,X,O,X,O
20230331,6호선,응암,4호선,안산,4,O,X,X,O
20230331,신분당선,동천,7호선,사가정,4,X,O,X,O
20230331,1호선,부개,6호선,대흥,4,X,O,X,O
20230331,9호선,신방화,김포골드라인,김포공항,4,O,O,O,O
20230331,9호선,신방화,5호선,김포공항,4,O,O,O,O
20230331,6호선,버티고개,우이신설선,북한산보국문,4,O,O,O,O
20230331,6호선,독바위,6호선,약수,4,O,O,O,X
20230331,경의중앙선,금릉,5호선,천호,4,X,O,X,O
20230331,2호선,충정로,경의중앙선,능곡,4,O,O,O,O
20230331,3호선,수서,경강선,판교,4,O,X,X,O
20230331,3호선,일원,4호선,동대문역사문화공원,4,O,O,O,O
20230331,3호선,일원,6호선,동묘앞,4,O,O,O,O
20230331,9호선,신방화,4호선,노원,4,O,O,O,O
20230331,경의중앙선,금릉,7호선,청담,4,X,O,X,O
20230331,경의중앙선,금릉,4호선,총신대입구(총신대입구(이수)),4,X,,X,O
20230331,9호선,신방화,8호선,단대오거리,4,O,O,O,O
20230331,경의중앙선,금릉,5호선,충정로,4,X,O,X,O
20230331,인천지하철 2호선,검단오류,6호선,이태원,4,X,O,X,O
20230331,6호선,응암,8호선,암사,4,O,O,O,O
20230331,경의중앙선,금릉,6호선,태릉입구,4,X,O,X,O
20230331,1호선,부개,5호선,마곡,4,X,O,X,O
20230331,9호선,신방화,8호선,몽촌토성,4,O,O,O,O
20230331,3호선,수서,7호선,학동,4,O,O,O,O
20230331,수인분당선,수서,경강선,이천,4,O,X,X,O
20230331,9호선,신방화,6호선,삼각지,4,O,O,O,O
20230331,2호선,충정로,2호선,도림천,4,O,O,O,X
20230331,1호선,금정,5호선,개롱,4,X,O,X,O
20230331,6호선,고려대,경의중앙선,문산,4,O,X,X,O
20230331,9호선,신방화,3호선,삼송,4,O,O,O,O
20230331,9호선,신방화,9호선,삼전,4,O,O,O,X
20230331,6호선,고려대,7호선,반포,4,O,O,O,O
20230331,1호선,구일,6호선,증산,4,O,O,O,O
20230331,1호선,구일,9호선,증미,4,O,O,O,O
20230331,9호선,신방화,4호선,미아사거리,4,O,O,O,O
20230331,5호선,천호,경의중앙선,풍산,4,O,O,O,O
20230331,신분당선,동천,5호선,양평,4,X,O,X,O
20230331,3호선,수서,1호선,의정부,4,O,X,X,O
20230331,6호선,응암,4호선,성신여대입구,4,O,O,O,O
20230331,6호선,독바위,4호선,선바위,4,O,O,O,O
20230331,2호선,충정로,6호선,독바위,4,O,O,O,O
20230331,1호선,금정,9호선,개화,4,X,O,X,O
20230331,6호선,응암,수인분당선,선정릉,4,O,O,O,O
20230331,신분당선,동천,5호선,아차산,4,X,O,X,O
20230331,신분당선,동천,4호선,쌍문,4,X,O,X,O
20230331,9호선,신방화,7호선,산곡,4,O,O,O,O
20230331,6호선,응암,9호선,송파나루,4,O,O,O,O
20230331,인천지하철 2호선,검단오류,7호선,온수,4,X,O,X,O
20230331,5호선,충정로,1호선,대방,4,O,O,O,O
20230331,9호선,신방화,5호선,방화,4,O,O,O,O
20230331,5호선,천호,수인분당선,한티,4,O,O,O,O
20230331,3호선,수서,1호선,제기동,4,O,O,O,O
20230331,5호선,충정로,3호선,대화,4,O,O,O,O
20230331,2호선,충정로,3호선,대화,4,O,O,O,O
20230331,6호선,독바위,5호선,신길,4,O,O,O,O
20230331,6호선,응암,7호선,숭실대입구,4,O,O,O,O
